"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Smallingerland";90;"Smallingerland";56150;"19-08-2020";"01-09-2020";2;3,6;0;0;0;0
"Soest";342;"Soest";46606;"19-08-2020";"01-09-2020";17;36,5;0;0;0;0
"Someren";847;"Someren";19368;"19-08-2020";"01-09-2020";5;25,8;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"19-08-2020";"01-09-2020";3;17,3;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"19-08-2020";"01-09-2020";3;9,5;0;0;0;0
"Staphorst";180;"Staphorst";17145;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"19-08-2020";"01-09-2020";1;4,6;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"19-08-2020";"01-09-2020";1;4,1;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"19-08-2020";"01-09-2020";4;9,1;0;0;0;0
"Stein";971;"Stein";25007;"19-08-2020";"01-09-2020";11;44;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"19-08-2020";"01-09-2020";19;29,3;0;0;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"19-08-2020";"01-09-2020";11;12,2;0;0;0;0
"Terneuzen";715;"Terneuzen";54426;"19-08-2020";"01-09-2020";18;33,1;0;0;0;0
"Terschelling";93;"Terschelling";4888;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Texel";448;"Texel";13575;"19-08-2020";"01-09-2020";1;7,4;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"19-08-2020";"01-09-2020";4;10,7;0;0;0;0
"Tholen";716;"Tholen";25757;"19-08-2020";"01-09-2020";3;11,6;0;0;0;0
"Tiel";281;"Tiel";42159;"19-08-2020";"01-09-2020";6;14,2;0;0;0;0
"Tilburg";855;"Tilburg";219789;"19-08-2020";"01-09-2020";162;73,7;0;0;1;0,5
"Tubbergen";183;"Tubbergen";21275;"19-08-2020";"01-09-2020";2;9,4;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"19-08-2020";"01-09-2020";2;5,9;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"19-08-2020";"01-09-2020";2;5,9;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"19-08-2020";"01-09-2020";5;15,6;0;0;0;0
"Uden";856;"Uden";42119;"19-08-2020";"01-09-2020";6;14,2;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"19-08-2020";"01-09-2020";2;14,6;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"19-08-2020";"01-09-2020";12;40,7;1;3,4;0;0
"Urk";184;"Urk";21031;"19-08-2020";"01-09-2020";2;9,5;0;0;0;0
"Utrecht";344;"Utrecht";357597;"19-08-2020";"01-09-2020";245;68,5;6;1,7;2;0,6
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"19-08-2020";"01-09-2020";7;14,1;1;2;0;0
"Vaals";981;"Vaals";10105;"19-08-2020";"01-09-2020";1;9,9;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"19-08-2020";"01-09-2020";1;6,1;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"19-08-2020";"01-09-2020";8;25,6;0;0;0;0
"Veendam";47;"Veendam";27384;"19-08-2020";"01-09-2020";6;21,9;0;0;1;3,7
"Veenendaal";345;"Veenendaal";66493;"19-08-2020";"01-09-2020";25;37,6;1;1,5;0;0
"Veere";717;"Veere";21880;"19-08-2020";"01-09-2020";4;18,3;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"19-08-2020";"01-09-2020";14;30,8;0;0;0;0
"Velsen";453;"Velsen";68648;"19-08-2020";"01-09-2020";20;29,1;0;0;0;0
"Venlo";983;"Venlo";101802;"19-08-2020";"01-09-2020";43;42,2;1;1;0;0
"Venray";984;"Venray";43614;"19-08-2020";"01-09-2020";13;29,8;0;0;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"19-08-2020";"01-09-2020";13;22,9;0;0;0;0
"Vlaardingen";622;"Vlaardingen";73397;"19-08-2020";"01-09-2020";45;61,3;1;1,4;0;0
"Vlieland";96;"Vlieland";1155;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"19-08-2020";"01-09-2020";6;13,5;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"19-08-2020";"01-09-2020";2;16;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"19-08-2020";"01-09-2020";8;31,3;0;0;0;0
"Voorst";285;"Voorst";24552;"19-08-2020";"01-09-2020";10;40,7;0;0;0;0
"Vught";865;"Vught";26558;"19-08-2020";"01-09-2020";13;48,9;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"19-08-2020";"01-09-2020";3;6,5;0;0;0;0
"Waalre";866;"Waalre";17456;"19-08-2020";"01-09-2020";4;22,9;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"19-08-2020";"01-09-2020";15;30,8;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"19-08-2020";"01-09-2020";10;34,1;0;0;0;0
"Wageningen";289;"Wageningen";39664;"19-08-2020";"01-09-2020";28;70,6;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"19-08-2020";"01-09-2020";8;30,4;0;0;0;0
"Waterland";852;"Waterland";17424;"19-08-2020";"01-09-2020";6;34,4;0;0;0;0
"Weert";988;"Weert";50105;"19-08-2020";"01-09-2020";13;25,9;0;0;0;0
"Weesp";457;"Weesp";19738;"19-08-2020";"01-09-2020";5;25,3;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"19-08-2020";"01-09-2020";7;13,7;0;0;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"19-08-2020";"01-09-2020";4;20,7;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"19-08-2020";"01-09-2020";1;1,6;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Westervoort";293;"Westervoort";14971;"19-08-2020";"01-09-2020";2;13,4;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"19-08-2020";"01-09-2020";3;11,7;0;0;0;0
"Westland";1783;"Westland";110375;"19-08-2020";"01-09-2020";65;58,9;1;0,9;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"19-08-2020";"01-09-2020";1;6,8;0;0;0;0
"Wierden";189;"Wierden";24446;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Wijchen";296;"Wijchen";41110;"19-08-2020";"01-09-2020";15;36,5;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"19-08-2020";"01-09-2020";4;16,4;0;0;1;4,1
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"19-08-2020";"01-09-2020";2;8,4;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"19-08-2020";"01-09-2020";8;27,7;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"19-08-2020";"01-09-2020";2;9,1;1;4,6;0;0
"Woerden";632;"Woerden";52299;"19-08-2020";"01-09-2020";16;30,6;0;0;0;0
"Wormerland";880;"Wormerland";16270;"19-08-2020";"01-09-2020";2;12,3;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"19-08-2020";"01-09-2020";51;32,5;0;0;1;0,6
"Zaltbommel";297;"Zaltbommel";28881;"19-08-2020";"01-09-2020";3;10,4;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"19-08-2020";"01-09-2020";8;46,7;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"19-08-2020";"01-09-2020";5;22,1;0;0;0;0
"Zeist";355;"Zeist";64905;"19-08-2020";"01-09-2020";27;41,6;1;1,5;0;0
"Zevenaar";299;"Zevenaar";43750;"19-08-2020";"01-09-2020";4;9,1;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"19-08-2020";"01-09-2020";62;49,5;2;1,6;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"19-08-2020";"01-09-2020";19;43,3;0;0;0;0
"Zundert";879;"Zundert";21829;"19-08-2020";"01-09-2020";1;4,6;0;0;0;0
"Zutphen";301;"Zutphen";47934;"19-08-2020";"01-09-2020";12;25;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"19-08-2020";"01-09-2020";0;0;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"19-08-2020";"01-09-2020";14;31,3;1;2,2;0;0
"Zwolle";193;"Zwolle";128840;"19-08-2020";"01-09-2020";22;17,1;0;0;0;0
